,duration,gross,num_voted_users,cast_total_facebook_likes,budget,imdb_score
2681,114.0,15100000.0,22797,3444,15000000.0,4-6
2682,97.0,14938570.0,111625,14025,15000000.0,7-9
2683,122.0,17237244.0,57210,22574,15000000.0,4-6
2684,87.0,14249005.0,39788,2689,15000000.0,4-6
2685,85.0,12701880.0,2037,568,15000000.0,7-9
2687,101.0,12801190.0,16340,2764,15000000.0,4-6
2688,121.0,12549485.0,4603,3633,15000000.0,4-6
2689,107.0,13766014.0,106111,17627,15000000.0,7-9
2690,111.0,13034417.0,55665,2633,15000000.0,4-6
2692,97.0,12212417.0,30643,1172,15000000.0,4-6
2693,97.0,11614236.0,9294,15209,15000000.0,4-6
2694,125.0,13337299.0,9649,729,20000000.0,4-6
2695,124.0,10763469.0,13692,12685,15000000.0,1-3
2696,76.0,11144518.0,2724,1139,15000000.0,4-6
2697,107.0,15608545.0,53471,2377,15000000.0,4-6
2698,91.0,10443316.0,7159,2913,15000000.0,7-9
2699,96.0,10494147.0,7403,3142,15000000.0,7-9
2700,142.0,9929000.0,152306,29475,15000000.0,7-9
2701,103.0,10411980.0,22649,4676,15000000.0,7-9
2703,117.0,17439163.0,537419,47728,15000000.0,7-9
2704,116.0,9396487.0,52421,5012,15000000.0,7-9
2705,118.0,9059588.0,17261,1873,15000000.0,4-6
2706,108.0,9172810.0,24150,12178,16000000.0,7-9
2707,94.0,8735529.0,8055,13524,15000000.0,4-6
2708,97.0,8586376.0,26598,3161,20000000.0,7-9
2709,97.0,8378141.0,18966,16502,15000000.0,4-6
2711,91.0,8080116.0,6562,10732,15000000.0,4-6
2712,107.0,7757130.0,307639,173,15000000.0,4-6
2713,95.0,9123834.0,4065,3322,15000000.0,4-6
2714,102.0,6409206.0,32311,33153,15000000.0,7-9
2715,88.0,6373693.0,11498,25637,15000000.0,7-9
2716,106.0,7556708.0,30284,14544,15000000.0,4-6
2717,92.0,5306447.0,58967,2717,15000000.0,7-9
2718,105.0,5217498.0,3668,2312,15000000.0,4-6
2719,107.0,5023275.0,34194,1627,15000000.0,4-6
2720,120.0,4956401.0,12601,51657,15000000.0,7-9
2721,103.0,4235837.0,175962,23932,15000000.0,4-6
2722,92.0,4002955.0,33745,3654,20000000.0,7-9
2723,147.0,7219578.0,235992,8484,15000000.0,4-6
2725,98.0,3247816.0,36145,19310,22000000.0,7-9
2726,103.0,2412045.0,109873,12867,15000000.0,7-9
2728,111.0,2203641.0,42792,1252,15000000.0,7-9
2729,98.0,1953732.0,4996,1351,15000000.0,4-6
2730,111.0,1954202.0,5917,4834,15000000.0,7-9
2731,111.0,1294640.0,69569,6748,15000000.0,7-9
2734,145.0,26435.0,111841,203,6000000.0,7-9
2735,84.0,1197786.0,55928,962,12000000.0,7-9
2736,115.0,529766.0,22345,14889,7000000.0,7-9
2737,105.0,613556.0,9427,1172,15000000.0,4-6
2738,98.0,353743.0,20730,3578,15000000.0,4-6
2740,110.0,102055.0,24570,134,300000000.0,4-6
2743,103.0,73548.0,47574,18639,15000000.0,7-9
2745,90.0,28870.0,14280,32814,15000000.0,4-6
2746,105.0,22723.0,2236,1732,25000000.0,4-6
2747,93.0,20380.0,7519,1245,15000000.0,4-6
2755,101.0,70906973.0,437418,15500,14600000.0,7-9
2756,115.0,66009973.0,38202,38963,14800000.0,4-6
2757,120.0,46338728.0,167750,33791,14500000.0,4-6
2758,111.0,7691700.0,12937,2140,10000000.0,7-9
2760,131.0,101157447.0,277505,28544,14400000.0,4-6
2761,139.0,74205.0,18646,4211,14200000.0,4-6
2762,120.0,141319195.0,641997,820,15000000.0,7-9
2763,119.0,156645693.0,55101,1639,14000000.0,4-6
2764,125.0,178406268.0,213476,11135,14000000.0,4-6
2766,108.0,109306210.0,44096,717,15800000.0,4-6
2768,145.0,70001698.0,76842,12098,14000000.0,4-6
2769,98.0,68856263.0,69733,2496,15000000.0,7-9
2770,101.0,51527787.0,45603,14159,15000000.0,7-9
2771,92.0,49122319.0,47169,2348,14000000.0,4-6
2773,109.0,61356221.0,19505,3544,14000000.0,4-6
2774,123.0,46800000.0,76477,1326,14000000.0,4-6
2776,99.0,38048637.0,47814,3500,14000000.0,4-6
2777,119.0,34700000.0,52846,35501,14000000.0,4-6
2779,107.0,34793160.0,15730,552,14000000.0,4-6
2780,81.0,30628981.0,15047,10792,14000000.0,4-6
2781,105.0,29959436.0,82327,12894,13000000.0,7-9
2782,82.0,25571351.0,3135,49,14000000.0,4-6
2783,109.0,27515786.0,8904,1620,14000000.0,4-6
2784,95.0,25482931.0,9693,1421,14000000.0,4-6
2785,100.0,19900000.0,17262,2348,20000000.0,7-9
2787,91.0,16298046.0,22207,1608,14000000.0,4-6
2788,90.0,15549702.0,24038,3007,14000000.0,7-9
2789,108.0,15483540.0,56338,41359,14000000.0,4-6
2790,103.0,20246959.0,5721,3299,14000000.0,4-6
2791,96.0,15062898.0,11729,6861,14000000.0,7-9
2792,117.0,14348123.0,9323,1148,12000000.0,7-9
2793,93.0,15171475.0,19805,2777,8500000.0,4-6
2795,115.0,13640000.0,6011,3267,14000000.0,4-6
2797,85.0,12610731.0,38985,3050,11000000.0,4-6
2798,88.0,47811275.0,29008,3707,15000000.0,4-6
2799,112.0,11204499.0,38142,13528,14000000.0,4-6
2800,86.0,10397365.0,11693,2165,14000000.0,7-9
2801,86.0,9402410.0,11233,3715,14000000.0,4-6
2803,137.0,5459824.0,92781,15337,26000000.0,7-9
2804,90.0,5108820.0,12519,12776,24000000.0,4-6
2805,107.0,4741987.0,6782,10368,14000000.0,4-6
2806,98.0,4291965.0,9334,678,14000000.0,4-6
2807,84.0,3100650.0,7277,417,14000000.0,4-6
2808,139.0,2474000.0,2427,446,14000000.0,4-6
2810,127.0,1000000.0,524,17250,14000000.0,4-6
2811,150.0,3958500.0,17933,390,8200000.0,7-9
2813,132.0,274299.0,11077,1429,103000000.0,4-6
2815,115.0,183088.0,11704,2243,15000000.0,4-6
2816,186.0,46495.0,12053,14638,14000000.0,4-6
2818,90.0,1752214.0,60460,4377,14000000.0,7-9
2819,134.0,83025853.0,259837,39789,14000000.0,4-6
2820,101.0,190871240.0,167089,2690,125000000.0,4-6
2821,97.0,56631572.0,123390,1724,12000000.0,4-6
2822,107.0,15854988.0,36542,2447,13500000.0,4-6
2823,99.0,12282677.0,28159,4702,14000000.0,4-6
2825,124.0,7060876.0,44795,14726,13500000.0,7-9
2826,110.0,14989761.0,185845,4757,15000000.0,4-6
2829,178.0,5501940.0,248354,2334,13500000.0,4-6
2830,125.0,2086345.0,64556,529,10000000.0,4-6
2832,121.0,123922370.0,98348,50141,13000000.0,7-9
2833,100.0,163591.0,912,2895,13400000.0,4-6
2834,115.0,73000942.0,74351,714,13000000.0,7-9
2835,108.0,106952327.0,551363,38072,13000000.0,7-9
2836,117.0,58607007.0,182910,14160,100000000.0,7-9
2837,220.0,57300000.0,790926,39960,13000000.0,4-6
2838,112.0,91038276.0,47876,1307,13000000.0,7-9
2839,99.0,49369900.0,36108,450,7000000.0,4-6
2840,109.0,61693523.0,6276,7833,13000000.0,7-9
2841,83.0,46729374.0,116625,6454,13000000.0,4-6
2842,107.0,44726644.0,42614,1747,13000000.0,4-6
2843,102.0,44134898.0,72803,20330,13000000.0,4-6
2844,100.0,48637684.0,16979,2800,12500000.0,7-9
2845,97.0,38176108.0,222099,37907,16000000.0,4-6
2846,92.0,28972187.0,28805,12687,13000000.0,4-6
2847,84.0,27979400.0,37611,12322,8200000.0,4-6
2848,86.0,54257433.0,12983,971,17000000.0,4-6
2849,120.0,23947.0,357579,12755,13000000.0,7-9
2850,89.0,60008303.0,9285,2241,13000000.0,4-6
2851,117.0,49121934.0,6528,6554,13000000.0,4-6
2852,97.0,27141959.0,19547,2936,18000000.0,7-9
2853,91.0,27052167.0,24834,3353,13000000.0,7-9
2854,100.0,26539321.0,7984,2486,13000000.0,4-6
2855,72.0,28501605.0,31371,2646,13000000.0,4-6
2856,84.0,52543632.0,12676,2297,13200000.0,4-6
2857,126.0,25592632.0,220475,5371,18000000.0,4-6
2858,108.0,25440971.0,289508,430,15000000.0,7-9
2859,112.0,22858926.0,254404,1171,13000000.0,7-9
2860,90.0,22235901.0,4339,2815,6000000.0,4-6
2861,91.0,38916903.0,15664,1921,13000000.0,7-9
2862,135.0,16929123.0,21406,6214,14000000.0,4-6
2863,141.0,13753931.0,132149,751,19000000.0,4-6
2864,104.0,10996440.0,19707,27806,13000000.0,7-9
2865,84.0,8026971.0,1520,3352,13000000.0,7-9
2866,118.0,14677654.0,161288,2499,13000000.0,7-9
2867,82.0,9975684.0,20033,1805,13000000.0,4-6
2868,95.0,7881335.0,21212,3092,13000000.0,7-9
2869,94.0,6241697.0,16059,31005,13000000.0,1-3
2871,99.0,5871603.0,3116,6485,13000000.0,4-6
2872,121.0,16574731.0,27675,6910,13000000.0,4-6
2873,84.0,5002310.0,25541,18864,13000000.0,4-6
2874,93.0,4919896.0,21530,1775,13000000.0,7-9
2875,93.0,25675765.0,60407,2730,13000000.0,4-6
2876,120.0,4857376.0,63084,13208,13000000.0,4-6
2877,112.0,3169424.0,18442,2417,13000000.0,7-9
2878,107.0,18004225.0,28573,3004,13000000.0,4-6
2879,112.0,3058380.0,4767,2389,100000000.0,4-6
2880,96.0,3074838.0,56264,14372,11000000.0,4-6
2881,91.0,2104000.0,1595,1679,13000000.0,4-6
2882,105.0,28501651.0,88037,39473,26000000.0,7-9
2883,125.0,1172769.0,28068,37606,13000000.0,4-6
2884,102.0,17738570.0,351274,13631,13000000.0,4-6
2885,87.0,1200000.0,922,1139,3000000.0,1-3
2886,118.0,1150403.0,14143,3474,13000000.0,4-6
2887,115.0,403932.0,5254,17104,20000000.0,7-9
2888,91.0,1712111.0,7199,7875,8495000.0,4-6
2889,88.0,1024175.0,82331,2011,13000000.0,4-6
2890,127.0,301305.0,31414,796,13000000.0,4-6
2891,94.0,51872378.0,88241,2812,13000000.0,7-9
2892,115.0,31662.0,90,14133,12620000.0,4-6
2893,90.0,28399192.0,5663,1483,13000000.0,4-6
2894,102.0,2035566.0,77305,931,13000000.0,4-6
2896,117.0,21078145.0,26493,20456,12500000.0,4-6
2897,109.0,14060950.0,14354,14347,12500000.0,1-3
2898,121.0,12281500.0,163492,23602,13000000.0,4-6
2900,100.0,10725228.0,75675,32288,12500000.0,4-6
2901,109.0,214966.0,28483,1813,13000000.0,1-3
2903,101.0,11956207.0,24012,3142,16000000.0,4-6
2905,106.0,5949693.0,114762,34351,12000000.0,7-9
2906,94.0,9030581.0,132386,156,12500000.0,4-6
2907,140.0,4157491.0,79330,2894,12800000.0,4-6
2908,132.0,1508689.0,5648,2004,16000000.0,4-6
2909,99.0,1227324.0,6921,3337,12500000.0,7-9
2910,90.0,4360548.0,13371,2661,15000000.0,4-6
2911,105.0,26589953.0,165792,26233,10500000.0,7-9
2912,108.0,1039869.0,14757,18739,15000000.0,7-9
2913,69.0,48092846.0,61753,1833,12500000.0,4-6
2914,148.0,1110186.0,31943,1730,12800000.0,7-9
2915,118.0,1089445.0,2676,4270,12500000.0,4-6
2916,132.0,204565000.0,284252,2466,8000000.0,7-9
2917,130.0,260000000.0,412454,2047,8000000.0,7-9
2918,95.0,101736215.0,315549,8134,11000000.0,4-6
2919,80.0,71442.0,12029,6829,9600000.0,7-9
2920,94.0,79817937.0,39798,1044,25000000.0,7-9
2921,122.0,91547205.0,34579,5165,12000000.0,4-6
2922,102.0,75074950.0,22147,2754,12000000.0,4-6
2923,116.0,78900000.0,91414,16539,11000000.0,4-6
2924,78.0,72217000.0,216486,2462,12000000.0,7-9
2925,114.0,79568000.0,71842,4537,12000000.0,4-6
2926,112.0,65500000.0,66966,22479,12000000.0,4-6
2927,110.0,70011073.0,57996,146,12000000.0,7-9
2928,104.0,65269010.0,90938,21380,12000000.0,7-9
2929,81.0,63071133.0,42892,17035,12000000.0,7-9
2930,154.0,39647595.0,239540,25522,12000000.0,4-6
2931,102.0,38087366.0,113918,4065,12000000.0,7-9
2932,89.0,64572496.0,204327,2054,12000000.0,4-6
2933,132.0,30400000.0,9503,914,12000000.0,7-9
2934,103.0,42365600.0,45890,2730,5000000.0,4-6
2935,93.0,37188667.0,34219,1531,12000000.0,4-6
2936,93.0,54724272.0,157051,2043,12000000.0,4-6
2938,96.0,31597131.0,97938,52138,12000000.0,4-6
2939,89.0,31691811.0,57446,140268,12000000.0,4-6
2940,92.0,31397498.0,44130,18765,12000000.0,4-6
2941,97.0,31179516.0,5928,5006,12000000.0,7-9
2942,93.0,31155435.0,42644,6105,12000000.0,4-6
2943,89.0,27281507.0,33850,534,12000000.0,4-6
2944,144.0,167007184.0,470501,9125,150000000.0,7-9
2945,123.0,25776062.0,61651,7072,12000000.0,4-6
2946,93.0,25240988.0,12383,52,12000000.0,4-6
2947,133.0,124868837.0,249688,10565,12000000.0,4-6
2948,121.0,22905674.0,121676,14890,12000000.0,4-6
2949,102.0,25277561.0,21672,5592,12000000.0,7-9
2951,99.0,21133087.0,62468,1254,12000000.0,4-6
2953,98.0,37707719.0,76094,2376,12000000.0,4-6
2954,118.0,18761993.0,19007,2944,9000000.0,1-3
2956,104.0,18595716.0,30462,3963,12000000.0,7-9
2957,109.0,31990064.0,63390,2753,12000000.0,4-6
2959,115.0,17613460.0,91082,3798,12000000.0,7-9
2960,92.0,21088568.0,16646,3931,13000000.0,7-9
2961,91.0,17292381.0,5794,4551,12000000.0,4-6
2962,94.0,16300302.0,64682,10575,12000000.0,7-9
2963,93.0,27829874.0,196422,28767,12000000.0,7-9
2965,100.0,12902790.0,4052,3250,12000000.0,7-9
2970,293.0,11433134.0,168203,469,14000000.0,1-3
2971,137.0,22406362.0,16832,5780,107000000.0,7-9
2972,93.0,10198766.0,12007,2393,12000000.0,4-6
2973,123.0,15294553.0,202341,1595,12000000.0,4-6
2974,119.0,11041228.0,92295,1244,100000000.0,7-9
2975,107.0,7918283.0,41574,2440,12000000.0,4-6
2976,106.0,22331028.0,57349,1819,12000000.0,4-6
2977,109.0,8134217.0,15412,1141,12000000.0,7-9
2978,81.0,6982680.0,6965,3848,10000000.0,4-6
2979,95.0,6739141.0,23383,4755,8000000.0,4-6
2980,86.0,5542025.0,12197,3535,12000000.0,4-6
2981,113.0,5032496.0,20576,943,12000000.0,4-6
2982,122.0,6754898.0,20000,1291,12000000.0,4-6
2983,90.0,4922166.0,23606,1445,12000000.0,7-9
2984,108.0,4903000.0,4961,4497,12000000.0,7-9
2985,113.0,4717455.0,18632,1171,12000000.0,4-6
2986,110.0,3148482.0,29613,1540,12000000.0,4-6
2987,109.0,2326407.0,5016,7166,12000000.0,7-9
2988,110.0,2201412.0,68883,1173,12215500000.0,7-9
2990,101.0,2060953.0,29990,2543,12000000.0,4-6
2991,97.0,3950294.0,56654,22577,12000000.0,4-6
2992,172.0,2835886.0,55516,456,9200000.0,4-6
2993,104.0,1779284.0,12047,1292,12000000.0,7-9
2994,99.0,1702277.0,84620,5074,12000000.0,7-9
2995,129.0,261481.0,41496,2378,12000000.0,7-9
2996,91.0,1506998.0,8014,141,12000000.0,4-6
2997,100.0,860002.0,6454,1579,12000000.0,4-6
2998,111.0,548934.0,16863,1554,12000000.0,7-9
2999,114.0,447750.0,18520,2126,10000000.0,7-9
3000,86.0,333976.0,12559,1373,12000000.0,4-6
3001,107.0,141853.0,1427,3099,12000000.0,4-6
3002,90.0,303439.0,12125,2073,8000000.0,7-9
3004,120.0,214202.0,14831,1952,12000000.0,4-6
3005,134.0,195888.0,5603,11,2500000000.0,4-6
3006,110.0,175370.0,6884,17417,12000000.0,4-6
3009,132.0,119922.0,8429,91,12000000.0,4-6
3010,94.0,177343675.0,70133,17883,135000000.0,4-6
3013,113.0,17149.0,12128,708,20000000.0,4-6
3015,111.0,14616.0,314,2059,12000000.0,4-6
3016,99.0,91443253.0,21034,663,12000000.0,4-6
3017,104.0,30093107.0,600996,39175,6000000.0,7-9
3019,103.0,57469179.0,63855,2987,11500000.0,4-6
3020,134.0,48856.0,3466,30,11900000.0,7-9
3023,106.0,148170000.0,142293,2053,11000000.0,4-6
3024,125.0,460935665.0,911097,13485,11000000.0,7-9
3025,109.0,35537564.0,49671,24063,11500000.0,4-6
3026,200.0,111722000.0,55816,1966,11000000.0,1-3
3028,112.0,90556401.0,43795,3507,11000000.0,4-6
3029,116.0,93571803.0,275869,23811,25000000.0,4-6
3031,120.0,52929168.0,82743,3280,11000000.0,7-9
3032,107.0,50461335.0,83893,20466,11000000.0,4-6
3034,107.0,49797148.0,49007,3435,11000000.0,7-9
3036,81.0,46563158.0,207934,2562,13000000.0,7-9
3037,101.0,41227069.0,162701,2436,11000000.0,4-6
3038,122.0,39025000.0,73193,903,11000000.0,1-3
3039,97.0,38201895.0,149222,6223,10500000.0,7-9
3040,92.0,27669413.0,76207,3101,11000000.0,4-6
3042,110.0,37766350.0,19440,3376,11000000.0,4-6
3043,86.0,23978402.0,10966,3850,11000000.0,7-9
3044,91.0,21370057.0,9903,1852,12000000.0,7-9
3046,100.0,4884663.0,5187,1661,12000000.0,4-6
3047,111.0,38317535.0,73249,995,11000000.0,4-6
3049,89.0,13903262.0,14656,4291,11000000.0,4-6
3050,84.0,13592872.0,10777,10982,11000000.0,7-9
3051,98.0,18381787.0,15684,1114,11000000.0,7-9
3052,95.0,13558739.0,15427,2729,11000000.0,7-9
3053,100.0,13103828.0,59982,12237,11000000.0,7-9
3054,109.0,33305037.0,33856,17866,11000000.0,4-6
3055,118.0,10214647.0,42689,17490,11000000.0,4-6
3056,88.0,11501093.0,128850,3913,13000000.0,4-6
3057,86.0,4814244.0,12437,2415,11000000.0,4-6
3058,118.0,9170214.0,171882,69746,11000000.0,7-9
3059,125.0,4068087.0,2164,1281,17000000.0,4-6
3060,125.0,3753806.0,20307,3133,11000000.0,4-6
3061,94.0,3034181.0,13622,1559,11000000.0,4-6
3062,113.0,2832826.0,1761,3072,11000000.0,7-9
3063,104.0,13214255.0,96233,4082,11000000.0,4-6
3064,95.0,16017403.0,17333,3300,5000000.0,7-9
3065,102.0,2807854.0,14129,14281,11000000.0,4-6
3068,104.0,352786.0,11132,150,11000000.0,4-6
3069,120.0,76600000.0,105448,3876,10700000.0,4-6
3071,95.0,56729973.0,88529,5286,10800000.0,7-9
3074,118.0,399879.0,5772,378,15000000.0,7-9
3075,193.0,3275443.0,13998,10822,700000000.0,1-3
3076,97.0,18535191.0,12980,2640,14000000.0,4-6
3077,98.0,23838.0,28570,2271,7000000.0,4-6
3078,103.0,22160085.0,16747,1228,10600000.0,7-9
3079,161.0,56715371.0,427357,727,12000000.0,4-6
3080,120.0,434949459.0,281842,2811,10500000.0,4-6
3081,97.0,11043445.0,27689,20312,10000000.0,4-6
3083,99.0,125169.0,859,2272,10500000.0,4-6
3086,111.0,1066555.0,2618,1526,11000000.0,7-9
3087,145.0,5669081.0,3665,1807,10818775.0,4-6
3089,126.0,138339411.0,604904,63710,10000000.0,4-6
3091,121.0,80150343.0,142115,3189,10000000.0,7-9
3092,117.0,85300000.0,48629,27378,10000000.0,4-6
3093,98.0,68353550.0,70141,5270,10000000.0,4-6
3094,109.0,78845130.0,17596,2480,10000000.0,4-6
3095,95.0,63319509.0,67115,28734,10000000.0,4-6
3096,109.0,47536959.0,86956,3276,10000000.0,4-6
3097,96.0,63270259.0,111087,3492,10000000.0,4-6
3098,101.0,55865715.0,41763,2013,10000000.0,7-9
3099,107.0,63231524.0,8962,5264,6000000.0,7-9
3100,119.0,52293982.0,57831,11895,13800000.0,7-9
3102,100.0,50752337.0,44502,3362,10000000.0,4-6
3103,98.0,110175871.0,115050,7461,10000000.0,4-6
3104,92.0,38624000.0,156143,13162,12000000.0,7-9
3105,90.0,37470017.0,86890,1982,10000000.0,4-6
3106,90.0,40485039.0,85362,20795,10000000.0,7-9
3107,153.0,16800000.0,25303,1593,10000000.0,4-6
3108,124.0,46377022.0,75306,1898,10000000.0,4-6
3109,82.0,36696761.0,6808,2197,23000000.0,7-9
3110,107.0,36200000.0,101840,1529,12305523.0,4-6
3112,97.0,35794166.0,35654,4687,10000000.0,4-6
3113,80.0,33583175.0,104089,5628,10000000.0,7-9
3114,85.0,32983713.0,19284,3712,20000000.0,4-6
3115,97.0,52200504.0,54190,2426,10000000.0,1-3
3116,109.0,33000000.0,9424,3394,10000000.0,7-9
3117,104.0,30093107.0,600996,39175,6000000.0,7-9
3118,140.0,32101000.0,27800,1109,10000000.0,7-9
3119,90.0,31487293.0,74887,2807,9000000.0,4-6
3120,130.0,30651422.0,181737,16693,10000000.0,4-6
3121,98.0,30306281.0,12388,1917,10000000.0,4-6
3122,101.0,29500000.0,25613,1954,10000000.0,7-9
3123,114.0,30050028.0,42987,2484,17000000.0,7-9
3124,100.0,29392418.0,3924,3190,10000000.0,7-9
3125,85.0,28563926.0,16300,3819,8500000.0,7-9
3126,103.0,28435406.0,37681,4441,12000000.0,7-9
3127,100.0,25339117.0,37885,4259,10000000.0,7-9
3128,114.0,25600000.0,57363,12097,10000000.0,7-9
3131,97.0,27736779.0,25210,2403,10000000.0,7-9
3132,116.0,24397469.0,5161,5804,17000000.0,7-9
3133,96.0,20384136.0,20467,2402,10000000.0,7-9
3134,98.0,25464480.0,63108,15251,10000000.0,7-9
3135,105.0,20338609.0,19655,12946,10000000.0,4-6
3136,123.0,18272447.0,3119,2149,10000000.0,7-9
3139,93.0,17096053.0,134458,15716,9000000.0,4-6
3140,97.0,21371425.0,76199,3679,10000000.0,7-9
3141,122.0,33071558.0,22369,583,10000000.0,4-6
3142,101.0,17655201.0,4719,3317,10000000.0,4-6
3143,100.0,16247775.0,23527,4789,25000000.0,7-9
3144,129.0,16153600.0,8295,19065,10000000.0,4-6
3145,81.0,16033556.0,37901,361,10000000.0,7-9
3146,96.0,16667084.0,90070,3119,11000000.0,7-9
3147,84.0,15417771.0,87494,3416,12600000.0,4-6
3149,110.0,15156200.0,15358,571,30000000.0,4-6
3150,130.0,21589307.0,135286,13960,10000000.0,4-6
3151,84.0,20339754.0,23928,2737,10000000.0,4-6
3152,106.0,28873374.0,22161,2787,10000000.0,7-9
3154,76.0,13684949.0,4564,3752,3000000.0,4-6
3155,99.0,14597405.0,71679,17204,6400000.0,4-6
3156,96.0,12570442.0,40514,4053,10000000.0,7-9
3157,104.0,12514138.0,2801,3871,10000000.0,4-6
3158,108.0,43771291.0,79909,3215,5000000.0,7-9
3159,108.0,11703287.0,4360,1058,10000000.0,4-6
3160,87.0,11560259.0,15617,22485,22000000.0,7-9
3161,89.0,10824921.0,200293,3462,10000000.0,7-9
3162,97.0,10561238.0,27265,6388,10000000.0,4-6
3163,106.0,14479776.0,55539,12418,10000000.0,7-9
3164,100.0,9801782.0,39331,6046,10000000.0,4-6
3165,89.0,8070311.0,12706,13626,10000000.0,4-6
3167,95.0,8460995.0,35888,2618,10000000.0,7-9
3168,97.0,8111360.0,34848,1334,10000000.0,4-6
3169,94.0,8828771.0,79146,41059,6000000.0,7-9
3170,103.0,67631157.0,176606,55175,100000000.0,4-6
3171,95.0,7563670.0,21268,3651,10000000.0,7-9
3172,101.0,6619173.0,87203,7747,10000000.0,1-3
3175,101.0,6712241.0,782437,3858,7500000.0,4-6
3176,82.0,6842058.0,36029,3818,10000000.0,4-6
3177,74.0,6491350.0,1231,5139,10000000.0,4-6
3178,130.0,9473382.0,26832,29,10000000.0,4-6
3179,112.0,6197866.0,63733,1351,10000000.0,4-6
3180,96.0,6044618.0,6200,26961,10000000.0,7-9
3181,89.0,7764027.0,38459,2061,10000000.0,4-6
3184,121.0,21569041.0,8058,3745,9000000.0,7-9
3185,85.0,4356743.0,3662,2446,16000000.0,4-6
3186,120.0,5484375.0,84641,24270,10000000.0,4-6
3187,106.0,5348317.0,20810,18712,10000000.0,1-3
3188,83.0,4244155.0,56005,3374,10000000.0,4-6
3189,120.0,5004648.0,14031,474,10000000.0,7-9
3190,111.0,3333823.0,5612,5262,10000000.0,7-9
3191,100.0,3275585.0,10735,13160,11500000.0,4-6
3192,89.0,3193102.0,24412,1335,9000000.0,7-9
3193,115.0,54557348.0,361169,5732,6500000.0,4-6
3194,135.0,3041803.0,6377,2735,10000000.0,7-9
3195,92.0,3060858.0,1768,1891,10000000.0,7-9
3196,120.0,1055654.0,20426,2673,10000000.0,7-9
3197,97.0,2331318.0,9541,2603,10000000.0,4-6
3198,135.0,2185266.0,8720,4266,10000000.0,4-6
3199,93.0,26583369.0,20837,578,10000000.0,7-9
3200,118.0,800000.0,892,2079,14000000.0,4-6
3201,97.0,7574066.0,30325,6322,10000000.0,7-9
3202,98.0,1754319.0,13174,2214,10000000.0,4-6
3203,98.0,1641788.0,30096,1381,8000000.0,4-6
3204,101.0,1631839.0,5936,17665,10000000.0,4-6
3205,132.0,1309849.0,9395,29177,10000000.0,7-9
3206,106.0,1939441.0,55567,23187,10000000.0,7-9
3209,87.0,1276984.0,11403,3059,10000000.0,7-9
3210,98.0,1987762.0,59297,11853,11000000.0,4-6
3211,96.0,1474508.0,33473,4607,5000000.0,4-6
3212,104.0,1011054.0,10585,23513,10000000.0,4-6
3213,93.0,900926.0,9517,3307,10000000.0,4-6
3214,95.0,866778.0,44208,20364,10000000.0,4-6
3216,89.0,598645.0,13145,2006,10000000.0,7-9
3217,107.0,578527.0,20008,988,10000000.0,4-6
3218,85.0,488872.0,56923,700,10000000.0,4-6
3219,93.0,365734.0,11487,883,10000000.0,4-6
3220,101.0,231417.0,1649,1256,60000000.0,7-9
3221,103.0,3093491.0,8307,1283,5000000.0,4-6
3224,111.0,228524.0,8708,768,4000000.0,7-9
3225,86.0,226792.0,3080,3049,10000000.0,4-6
3227,90.0,136432.0,31890,2217,5000000.0,7-9
3228,82.0,131617.0,9971,5761,10000000.0,7-9
3230,83.0,126247.0,24958,17469,6200000.0,4-6
3232,125.0,169379.0,683,221,10000000.0,4-6
3234,86.0,15447.0,2971,2655,10000000.0,4-6
3235,91.0,19348.0,2941,16118,10000000.0,4-6
3236,90.0,100503.0,7759,3124,8000000.0,4-6
3237,90.0,92900.0,3662,3146,5000000.0,7-9
3241,93.0,5561.0,4995,4725,10000000.0,4-6
3242,104.0,3607.0,22753,940,10000000.0,4-6
3244,85.0,70527.0,7690,14656,6500000.0,7-9
3250,81.0,11835.0,1920,81,10000000.0,4-6
3255,135.0,128486.0,26156,569,10000000.0,4-6
3259,144.0,2483955.0,8369,1674,9600000.0,7-9
3260,98.0,57176582.0,27492,3939,9500000.0,4-6
3262,117.0,43100000.0,75280,2127,9500000.0,4-6
3264,127.0,225377.0,70382,1557,8900000.0,7-9
3265,98.0,14114488.0,13190,3827,10500000.0,4-6
3267,197.0,46300000.0,29323,4109,9400000.0,7-9
3271,104.0,2600000.0,11612,23962,6000000.0,4-6
3273,90.0,1602466.0,9673,1836,600000000.0,7-9
3274,130.0,3029870.0,128729,15835,7400000.0,4-6
3276,176.0,3047539.0,42296,13762,7217600.0,7-9
3277,116.0,78900000.0,563827,2524,11000000.0,4-6
3278,88.0,30859000.0,96410,1094,83532.0,7-9
3279,106.0,3571735.0,39260,21711,10000000.0,4-6
3280,181.0,50000000.0,29839,934,9000000.0,7-9
3281,130.0,63600000.0,82073,1164,9000000.0,4-6
3284,123.0,36049108.0,10139,3661,9000000.0,4-6
3285,120.0,34074895.0,6525,5420,9000000.0,4-6
3286,87.0,33244684.0,62038,760,9000000.0,1-3
3287,123.0,24530513.0,66610,1633,9000000.0,7-9
3288,103.0,71519230.0,92364,6807,9000000.0,7-9
3289,91.0,20035310.0,12324,4409,9000000.0,7-9
3290,88.0,18225165.0,155262,3114,9000000.0,7-9
3291,126.0,17804273.0,20449,25660,20000000.0,4-6
3292,120.0,16938179.0,41313,17336,8000000.0,4-6
