,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,budget,actor_2_facebook_likes,imdb_score,country_USA,content_rating_Approved,content_rating_G,content_rating_M,content_rating_NC-17,content_rating_Not Rated,content_rating_PG,content_rating_PG-13,content_rating_Passed,content_rating_R,content_rating_Unrated,content_rating_X
1036,48,104,212,380,879,21413502,14429,2795,113,40000000,560,6.3,1,0,0,0,0,0,0,0,0,1,0,0
1038,223,190,0,215,599,124107476,170684,1418,867,48000000,399,7.6,1,0,0,0,0,0,0,0,0,1,0,0
1039,149,127,14000,440,11000,197171806,515306,12884,477,48000000,844,8.3,1,0,0,0,0,0,0,1,0,0,0,0
1041,371,120,662,502,20000,31569268,172965,23051,627,49000000,2000,6.9,1,0,0,0,0,0,0,0,0,1,0,0
1042,75,118,176,308,18000,66488090,120202,29748,397,48000000,11000,6.7,1,0,0,0,0,0,0,0,0,1,0,0
1043,233,112,21000,237,17000,95308367,206104,18141,850,48000000,324,6.8,1,0,0,0,0,0,0,0,0,1,0,0
1045,150,114,737,393,2000,60652036,137854,3743,560,48000000,490,7.1,1,0,0,0,0,0,0,0,0,1,0,0
1048,140,120,34,1000,18000,50173190,148490,33615,537,48000000,12000,7.4,1,0,0,0,0,0,0,1,0,0,0,0
1049,125,123,446,821,20000,47095453,64595,22209,316,48000000,1000,6.4,1,0,0,0,0,0,0,1,0,0,0,0
1050,125,93,11000,484,3000,37879996,81888,5390,254,48000000,575,6,1,0,0,0,0,0,0,1,0,0,0,0
1051,36,123,0,886,12000,25900000,12771,18793,84,58000000,5000,6.5,1,0,0,0,0,0,0,0,0,1,0,0
1052,295,122,446,600,23000,53574088,237872,33548,560,55000000,8000,7.8,1,0,0,0,0,0,0,0,0,1,0,0
1054,158,123,0,23,3000,37339525,71708,3768,307,48000000,745,7,1,0,0,0,0,0,0,0,0,1,0,0
1055,72,96,0,302,2000,60154431,122347,3718,345,47000000,1000,6,1,0,0,0,0,0,0,1,0,0,0,0
1057,72,105,631,327,678,103738726,47819,2096,164,100000000,631,6.1,1,0,0,0,0,0,1,0,0,0,0,0
1058,152,113,323,835,1000,69304264,73068,4660,419,48000000,977,6.8,1,0,0,0,0,0,0,0,0,1,0,0
1059,89,132,545,807,919,29781453,22447,4796,210,48000000,811,6.4,1,0,0,0,0,0,0,1,0,0,0,0
1062,93,75,0,677,4000,15519841,8693,6863,71,47000000,769,4.5,1,0,0,0,0,0,1,0,0,0,0,0
1063,46,108,350,77,8000,5600000,11913,8349,97,47000000,115,5.8,1,0,0,0,0,0,0,0,0,1,0,0
1064,84,105,29,692,8000,126805112,98199,12344,169,46000000,1000,6.3,1,0,0,0,0,0,0,1,0,0,0,0
1065,142,102,148,135,8000,93607673,47573,9176,343,48000000,973,5.7,1,0,0,0,0,0,0,1,0,0,0,0
1066,185,118,22000,319,14000,67263182,218771,15658,651,46000000,509,7.2,1,0,0,0,0,0,0,0,0,1,0,0
1067,143,111,906,906,1000,92001027,97838,6315,286,45000000,1000,7.6,1,0,0,0,0,0,0,1,0,0,0,0
1068,178,81,39,364,13000,10539414,45729,14619,176,47000000,541,4.7,1,0,0,0,0,0,0,1,0,0,0,0
1069,65,116,380,826,18000,58918501,40126,33233,107,46000000,13000,6.6,1,0,0,0,0,0,0,0,0,1,0,0
1070,73,86,293,255,509,181395380,220392,2070,243,45000000,418,6.8,1,0,0,0,0,0,0,1,0,0,0,0
1073,35,91,32,628,924,130512915,60884,3244,85,45000000,664,4.8,1,0,0,0,0,0,1,0,0,0,0,0
1075,151,84,119,750,807,110000082,111526,3629,347,48000000,780,5.5,1,0,0,0,0,0,0,1,0,0,0,0
1076,140,109,80,213,545,106807667,137377,1574,370,45000000,337,6.2,1,0,0,0,0,0,0,1,0,0,0,0
1077,201,93,40,311,14000,101702060,85323,17925,212,45000000,3000,5.8,1,0,0,0,0,0,1,0,0,0,0,0
1078,77,113,0,995,11000,95149435,53687,15362,152,40000000,1000,5.7,1,0,1,0,0,0,0,0,0,0,0,0
1079,43,141,79,956,18000,100768056,59569,30063,89,45000000,8000,6.5,1,0,0,0,0,0,0,1,0,0,0,0
1080,39,119,541,551,821,92115211,45798,4043,94,45000000,577,6.7,1,0,0,0,0,0,0,1,0,0,0,0
1081,207,97,0,760,11000,93452056,184795,14868,310,45000000,2000,7.4,1,0,0,0,0,0,0,1,0,0,0,0
1082,47,117,176,308,11000,83287363,81442,12757,137,45000000,530,6.9,1,0,0,0,0,0,0,0,0,1,0,0
1084,454,153,777,1000,20000,60962878,383591,37321,620,46000000,15000,8.1,1,0,0,0,0,0,0,0,0,1,0,0
1085,109,122,845,854,18000,76261036,305929,22370,633,45000000,881,7.7,1,0,0,0,0,0,0,0,0,1,0,0
1086,213,102,23,436,25000,71423726,123558,26998,609,45000000,724,7.3,1,0,0,0,0,0,1,0,0,0,0,0
1087,127,83,322,179,1000,71277420,119590,1645,548,45000000,422,5.2,1,0,0,0,0,0,0,0,0,1,0,0
1088,398,103,33,84,970,88625922,75176,1336,252,45000000,91,7.1,1,0,0,0,0,0,1,0,0,0,0,0
1089,184,110,45,595,886,70001065,191437,3174,582,45000000,650,7.1,1,0,0,0,0,0,0,0,0,1,0,0
1090,127,136,49,730,17000,67253092,92702,20299,209,30000000,807,7.2,1,0,0,0,0,0,0,1,0,0,0,0
1091,167,91,50,67,521,66790248,57281,758,350,45000000,108,6.5,1,0,0,0,0,0,0,0,0,1,0,0
1092,119,89,49,514,2000,65557989,73539,3717,271,45000000,902,4.6,1,0,0,0,0,0,0,1,0,0,0,0
1093,155,107,18,560,811,60786269,90539,3106,379,45000000,625,5.6,1,0,0,0,0,0,0,1,0,0,0,0
1095,117,95,487,1000,18000,162792677,211226,24205,317,120000000,1000,7.2,1,0,1,0,0,0,0,0,0,0,0,0
1096,208,122,117,140,40000,31598308,124765,41636,541,35000000,1000,6.8,1,0,0,0,0,0,0,0,0,1,0,0
1098,48,135,41,808,982,53854588,37911,3648,73,45000000,843,6.3,1,0,0,0,0,0,0,0,0,1,0,0
1100,94,95,58,3000,14000,52580895,30255,27351,118,45000000,8000,5.6,1,0,0,0,0,0,1,0,0,0,0,0
1101,276,109,37,651,11000,51019112,155745,14073,1053,50000000,2000,6.8,1,0,0,0,0,0,1,0,0,0,0,0
1102,59,93,38,631,1000,48114556,9380,4604,91,26000000,641,4.3,1,0,0,0,0,0,1,0,0,0,0,0
1104,173,117,153,734,35000,46280507,87165,49743,184,40000000,11000,6.5,1,0,0,0,0,0,0,1,0,0,0,0
1105,99,112,61,501,1000,38360195,21215,3757,116,45000000,976,6.4,1,0,0,0,0,0,0,1,0,0,0,0
1106,42,111,161,132,11000,46815748,32544,12161,69,45000000,894,6.3,1,0,0,0,0,0,0,1,0,0,0,0
1107,25,96,0,563,1000,35617599,20688,2965,47,45000000,845,5.9,1,0,0,0,0,0,1,0,0,0,0,0
1108,339,141,0,404,749,47307550,104301,1948,269,45000000,463,6.5,1,0,0,0,0,0,0,0,0,1,0,0
1109,127,94,160,167,550,32003620,79141,1102,355,25000000,216,6.5,1,0,0,0,0,0,0,1,0,0,0,0
1111,105,88,8,8000,12000,28133159,30055,33822,70,50000000,11000,5.9,1,0,0,0,0,0,1,0,0,0,0,0
1112,144,177,0,202,913,27400000,97087,2449,569,40000000,362,6.6,1,0,0,0,0,0,0,1,0,0,0,0
1113,156,133,278,107,5000,24343673,91860,5405,524,45000000,117,7.4,1,0,0,0,0,0,0,1,0,0,0,0
1114,323,119,0,10000,29000,22877808,152591,53895,414,35000000,14000,7.3,1,0,0,0,0,0,0,0,0,1,0,0
1117,39,91,29,322,2000,20400913,15455,3855,80,45000000,461,5.3,1,0,0,0,0,0,0,0,0,1,0,0
1118,43,117,11000,451,905,20101861,24757,2348,81,45000000,484,6,1,0,0,0,0,0,0,1,0,0,0,0
1119,82,86,13,553,1000,25200412,16580,3423,55,45000000,701,5.4,1,0,0,0,0,0,1,0,0,0,0,0
1120,150,124,0,19,723,19719930,42621,793,531,45000000,44,6.8,1,0,0,0,0,0,0,0,0,1,0,0
1121,168,134,38,2000,11000,19377727,35140,24351,409,45000000,8000,6.4,1,0,0,0,0,0,0,1,0,0,0,0
1124,85,220,0,820,13000,15527125,11388,15006,183,57000000,861,5.8,1,0,0,0,0,0,0,1,0,0,0,0
1125,83,212,0,805,12000,13560960,23996,21130,161,50000000,5000,7.1,1,0,0,0,0,0,0,0,0,1,0,0
1127,106,106,208,855,3000,11146409,26551,6558,273,45000000,1000,6,1,0,0,0,0,0,0,0,0,1,0,0
1128,158,160,0,826,23000,7916887,15697,26982,182,45000000,1000,6,1,0,0,0,0,0,0,0,0,1,0,0
1130,125,99,15,61,12000,15279680,48245,12166,154,40000000,68,5.4,1,0,0,0,0,0,0,0,0,1,0,0
1131,87,74,188,865,11000,7262288,17307,13917,186,40000000,1000,6.5,1,0,0,0,0,0,0,1,0,0,0,0
1132,115,139,179,50,267,4584886,19114,538,115,45000000,202,6.4,1,0,0,0,0,0,0,0,0,1,0,0
1134,24,103,170,269,849,2154540,3803,2457,41,45000000,623,4.9,1,0,0,0,0,0,0,0,0,1,0,0
1135,152,101,32,104,219,8129455,89568,661,142,45000000,141,6.3,1,0,0,0,0,0,1,0,0,0,0,0
1137,656,130,0,650,1000,136019448,452465,3133,695,44500000,660,7.7,1,0,0,0,0,0,0,0,0,1,0,0
1138,119,130,99,812,11000,183875760,213668,13357,270,44000000,1000,7.8,1,0,0,0,0,0,0,1,0,0,0,0
1139,161,110,72,789,18000,67061228,96565,21554,135,40000000,1000,5.5,1,0,0,0,0,0,0,1,0,0,0,0
1140,73,147,272,893,22000,53300852,154487,37076,259,44000000,11000,7.5,1,0,0,0,0,0,0,0,0,1,0,0
1141,96,96,170,668,13000,150415432,117606,15662,217,44000000,738,6.4,1,0,0,0,0,0,0,0,0,1,0,0
1142,28,118,13,643,23000,44834712,13995,26907,62,44000000,2000,5.6,1,0,0,0,0,0,0,0,0,1,0,0
1143,105,88,3,40,1000,84300000,90360,1178,147,2600000,48,7.5,1,1,0,0,0,0,0,0,0,0,0,0
1144,102,325,517,678,12000,1500000,9830,14255,189,44000000,849,6.8,1,0,0,0,0,0,0,0,0,1,0,0
1145,206,102,235,520,956,62318875,156225,2998,502,50000000,845,6.8,1,0,0,0,0,0,0,0,0,1,0,0
1146,159,110,118,287,11000,5773519,28618,12876,91,40000000,1000,6,1,0,0,0,0,0,0,1,0,0,0,0
1147,137,136,835,225,670,51768623,73006,1801,297,43000000,370,7.3,1,0,0,0,0,0,0,1,0,0,0,0
1148,116,103,84,664,12000,37035515,34597,23864,194,43000000,10000,6,1,0,0,0,0,0,0,1,0,0,0,0
1150,99,90,16,16,44,24430272,46158,132,403,43000000,28,5.1,1,0,0,0,0,0,0,0,0,1,0,0
1151,56,154,521,957,10000,158348400,88844,14244,142,42000000,1000,6.8,1,0,0,0,0,0,0,0,0,1,0,0
1152,117,99,23,135,405,31136950,47364,1066,75,44000000,268,6.5,1,0,0,0,0,0,0,1,0,0,0,0
1153,252,93,165,350,26000,29113588,117999,27834,181,40000000,956,6.6,1,0,0,0,0,0,0,0,0,1,0,0
1154,375,109,97,839,17000,138447667,408302,19968,345,42000000,971,7.2,1,0,0,0,0,0,0,0,0,1,0,0
1157,108,90,29,650,22000,87856565,106909,24534,268,42000000,923,5.9,1,0,0,0,0,0,0,1,0,0,0,0
1158,21,117,71,547,723,70100000,20183,3841,41,40000000,558,5.4,1,0,0,0,0,0,0,0,0,1,0,0
1159,270,123,176,749,975,159578352,133177,4825,380,43000000,815,6.6,1,0,0,0,0,0,0,0,0,1,0,0
1161,154,105,153,491,4000,45290318,74169,6727,112,42000000,828,6.5,1,0,0,0,0,0,1,0,0,0,0,0
1162,114,115,73,505,11000,41543207,30077,15571,175,42000000,3000,6.3,1,0,0,0,0,0,0,1,0,0,0,0
1163,27,122,0,292,12000,41252428,11453,13716,71,42000000,592,6.5,1,0,0,0,0,0,0,1,0,0,0,0
1164,166,119,89,395,650,35228696,63677,1651,460,32000000,537,6.5,1,0,0,0,0,0,0,1,0,0,0,0
1165,288,81,119,412,468,59992760,119622,2134,396,42000000,442,5.8,1,0,0,0,0,0,0,0,0,1,0,0
1167,291,100,308,913,10000,37652565,91151,15369,283,42000000,2000,5.4,1,0,0,0,0,0,0,1,0,0,0,0
1168,151,120,17,808,22000,24375436,42547,33585,265,42000000,9000,6.1,1,0,0,0,0,0,0,0,0,1,0,0
1170,168,122,487,16,12000,24127895,248123,12076,437,50000000,43,7.6,1,0,0,0,0,0,0,0,0,1,0,0
1172,127,91,30,497,922,26404753,34203,3301,169,40000000,786,5.3,1,0,0,0,0,0,0,1,0,0,0,0
1173,293,112,133,365,11000,6105175,247020,12239,835,44000000,392,6.6,1,0,0,0,0,0,0,0,0,1,0,0
1177,119,110,161,196,1000,116724075,187181,1954,564,41000000,418,7,1,0,0,0,0,0,0,0,0,1,0,0
1179,167,144,241,996,13000,56083966,137003,18761,658,65000000,3000,6.9,1,0,0,0,0,0,0,1,0,0,0,0
1181,234,107,0,766,13000,293501675,704766,17540,2073,40000000,3000,8.1,1,0,0,0,0,0,0,1,0,0,0,0
1182,258,102,20,54,107,18600911,125198,362,153,42000000,81,6.6,1,0,0,0,0,0,0,1,0,0,0,0
1183,108,100,64,296,734,7204138,34809,2085,125,41000000,574,6.2,1,0,0,0,0,0,1,0,0,0,0,0
1184,81,126,80,225,668,90800000,126907,2004,235,8000000,641,7.2,1,0,0,0,0,0,1,0,0,0,0,0
1185,538,138,737,14000,34000,150117807,358416,83012,751,40000000,23000,7.3,1,0,0,0,0,0,0,0,0,1,0,0
1186,224,108,98,723,16000,163947053,227824,18656,273,40000000,896,6.7,1,0,0,0,0,0,0,1,0,0,0,0
1187,129,105,78,298,984,116735231,56646,2129,336,70000000,489,6.4,1,0,0,0,0,0,0,0,0,1,0,0
1188,125,108,0,690,1000,118500000,340085,3660,327,40000000,869,7.8,1,0,0,0,0,0,1,0,0,0,0,0
1190,362,129,456,716,1000,166147885,220020,4585,1360,40000000,935,4.1,1,0,0,0,0,0,0,0,0,1,0,0
1191,93,84,0,2000,13000,111760631,40227,22935,188,38000000,4000,4.1,1,0,0,0,0,0,1,0,0,0,0,0
1192,71,149,541,1000,18000,108706165,99558,31349,236,40000000,11000,7.4,1,0,0,0,0,0,0,0,0,1,0,0
1193,104,94,189,597,3000,138614544,75152,7014,288,40000000,2000,5.8,1,0,0,0,0,0,1,0,0,0,0,0
1194,319,121,532,127,480,125069696,203963,1261,420,40000000,449,7.6,1,0,0,0,0,0,0,0,0,1,0,0
1195,41,128,545,251,15000,107458785,71754,16751,166,40000000,923,7.2,1,0,0,0,0,0,1,0,0,0,0,0
1196,300,134,0,336,1000,102310175,64989,2676,279,40000000,575,7.8,1,0,0,0,0,0,0,0,0,1,0,0
1197,556,120,21000,81,10000,96917897,479453,10555,696,40000000,349,7.7,1,0,0,0,0,0,0,1,0,0,0,0
1198,161,129,42,49,97,93952276,132048,318,203,40000000,50,6.4,1,0,0,0,0,0,0,1,0,0,0,0
1199,151,89,119,807,2000,90703745,93748,5855,410,45000000,869,5.1,1,0,0,0,0,0,0,1,0,0,0,0
1200,212,116,0,71,287,89138076,98535,600,734,40000000,157,5.5,1,0,0,0,0,0,0,0,0,1,0,0
1201,111,118,0,690,1000,87666629,283480,3986,263,40000000,869,7.4,1,0,0,0,0,0,1,0,0,0,0,0
1202,173,107,164,723,8000,90353764,85629,12556,144,40000000,2000,6,1,0,0,0,0,0,0,0,0,1,0,0
1203,181,155,0,10000,18000,82522790,143835,42220,654,40000000,12000,7.5,1,0,0,0,0,0,0,0,0,1,0,0
1204,252,123,0,923,11000,94125426,79264,13321,277,40000000,935,7,1,0,0,0,0,0,0,1,0,0,0,0
1205,216,128,241,898,11000,95001343,66511,16911,200,40000000,3000,7.5,1,0,0,0,0,0,0,1,0,0,0,0
1206,203,139,333,1000,22000,81292135,137891,36810,696,40000000,13000,7.3,1,0,0,0,0,0,0,0,0,1,0,0
1207,218,109,101,839,13000,86208010,97045,16179,285,35000000,899,5.7,1,0,0,0,0,0,0,1,0,0,0,0
1208,118,120,155,249,23000,81593527,48806,24300,263,40000000,984,7.3,1,0,0,0,0,0,1,0,0,0,0,0
1209,241,121,278,808,22000,75274748,130661,36010,304,35000000,11000,7.2,1,0,0,0,0,0,0,1,0,0,0,0
1210,119,102,167,655,2000,90835030,28621,5178,58,40000000,874,5.9,1,0,0,0,0,0,0,1,0,0,0,0
1211,89,117,0,322,855,72455275,113068,2144,382,40000000,363,7.8,1,0,0,0,0,0,0,0,0,1,0,0
1212,209,178,138,748,904,75305995,110394,5074,433,40000000,876,7.7,1,0,0,0,0,0,0,1,0,0,0,0
1213,374,147,436,175,3000,74098862,656640,3924,1732,40000000,472,8.1,1,0,0,0,0,0,0,0,0,1,0,0
1214,235,90,38,882,2000,72266306,127528,6775,422,40000000,897,6.6,1,0,0,0,0,0,0,1,0,0,0,0
1215,215,105,29,257,24000,71347010,166194,28928,215,40000000,4000,7.1,1,0,0,0,0,0,0,0,0,1,0,0
1216,109,114,101,398,700,70836296,109445,2842,426,40000000,655,5.9,1,0,0,0,0,0,0,1,0,0,0,0
1218,65,99,14,633,17000,70163652,31968,19334,82,40000000,826,4.6,1,0,0,0,0,0,0,1,0,0,0,0
1219,125,123,563,8000,24000,66808615,87351,43917,344,34000000,11000,6.1,1,0,0,0,0,0,0,0,0,1,0,0
1220,322,137,11000,465,769,115603980,103589,2938,351,65000000,698,7.2,1,0,0,0,0,0,0,1,0,0,0,0
1221,191,102,23,651,2000,64149837,146899,7009,185,20000000,2000,6.4,1,0,0,0,0,0,0,1,0,0,0,0
1222,191,109,415,119,982,83906114,104481,2357,189,40000000,971,6,1,0,0,0,0,0,0,1,0,0,0,0
1223,221,82,160,748,164000,66466372,75345,303717,290,40000000,137000,5.2,1,0,0,0,0,0,0,0,0,1,0,0
1224,459,142,14000,423,15000,72306065,178118,16944,355,40000000,535,7.6,1,0,0,0,0,0,0,1,0,0,0,0
1225,131,106,212,389,578,59068786,86902,2544,411,40000000,563,6.4,1,0,0,0,0,0,0,1,0,0,0,0
1227,118,106,23,418,1000,57887882,35508,2325,211,50000000,593,6.1,1,0,0,0,0,0,0,1,0,0,0,0
1228,100,108,287,823,4000,53955614,77415,8610,139,40000000,835,6.1,1,0,0,0,0,0,0,1,0,0,0,0
1229,70,98,20,968,2000,54967359,52805,7039,209,40000000,2000,5.2,1,0,0,0,0,0,0,0,0,1,0,0
1231,274,118,65,638,11000,57981889,173848,13943,203,40000000,980,7.3,1,0,0,0,0,0,0,0,0,1,0,0
1233,341,130,22000,19000,23000,53082743,844052,63986,1100,40000000,20000,8.5,1,0,0,0,0,0,0,1,0,0,0,0
1234,196,116,51,465,18000,54414716,114294,30571,187,42000000,11000,6.3,1,0,0,0,0,0,0,0,0,1,0,0
1235,83,89,7,91,3000,57011847,20615,3361,44,40000000,190,5.9,1,0,0,0,0,0,1,0,0,0,0,0
1236,283,139,0,19,708,50859889,236000,848,1043,40000000,78,7.8,1,0,0,0,0,0,0,0,0,1,0,0
1238,351,107,190,520,2000,52000688,171418,4243,619,40000000,1000,6.4,1,0,0,0,0,0,0,0,0,1,0,0
1239,16,116,425,204,954,49851591,7900,2179,34,40000000,568,5.9,1,0,0,0,0,0,1,0,0,0,0,0
1240,195,96,192,501,40000,47781388,147504,41293,531,40000000,534,6.6,1,0,0,0,0,0,0,1,0,0,0,0
1241,175,99,18,211,18000,52320979,114321,18693,548,40000000,426,6.8,1,0,0,0,0,0,1,0,0,0,0,0
1242,193,104,34,280,545,47806295,87447,1274,371,43000000,351,6.5,1,0,0,0,0,0,0,1,0,0,0,0
1243,169,105,54,988,3000,51853450,37398,9069,110,25000000,2000,6.6,1,0,0,0,0,0,1,0,0,0,0,0
1244,128,101,10,681,1000,46012734,54421,4298,101,40000000,689,5.8,1,0,0,0,0,0,0,1,0,0,0,0
1245,249,134,16000,235,880,47034272,25465,2281,190,40000000,413,6.9,1,0,0,0,0,0,0,0,0,1,0,0
1246,91,135,0,913,13000,45856732,46221,16762,141,40000000,936,7.1,1,0,0,0,0,0,0,1,0,0,0,0
1247,207,98,326,416,21000,59588068,89557,22318,376,40000000,534,5.8,1,0,0,0,0,0,0,0,0,1,0,0
1248,77,155,14000,11000,12000,44175394,56509,37570,227,36000000,11000,7.2,1,0,0,0,0,0,0,0,0,1,0,0
1249,25,106,323,0,472,45500797,17443,519,56,40000000,47,6,1,0,0,0,0,0,0,1,0,0,0,0
1250,211,102,25,473,1000,41797066,92789,4324,998,40000000,741,4.7,1,0,0,0,0,0,0,0,0,1,0,0
1251,19,95,80,287,3000,38087756,49612,4634,39,40000000,450,5.2,1,0,0,0,0,0,1,0,0,0,0,0
1252,101,103,643,586,24000,37752931,20201,26938,180,40000000,1000,5.5,1,0,0,0,0,0,0,1,0,0,0,0
1254,342,109,99,57,176,37371385,192462,390,334,40000000,61,7,1,0,0,0,0,0,0,0,0,1,0,0
1255,147,95,98,78,405,37101011,30394,1070,103,40000000,358,5.8,1,0,0,0,0,0,0,1,0,0,0,0
1256,420,111,0,687,2000,38176892,104119,4486,518,40000000,741,6.2,1,0,0,0,0,0,0,0,0,1,0,0
1258,82,140,0,552,720,35183792,68159,3044,209,38000000,576,7.2,1,0,0,0,0,0,0,0,0,1,0,0
1259,201,94,52,214,683,38543473,84382,1488,158,40000000,392,5.1,1,0,0,0,0,0,0,0,0,1,0,0
1261,277,92,77,495,703,42575718,83788,3074,227,40000000,682,5.9,1,0,0,0,0,0,0,0,0,1,0,0
1263,157,123,75,754,18000,33508922,95860,23920,660,40000000,3000,7.2,1,0,0,0,0,0,0,1,0,0,0,0
1264,124,104,101,223,787,42071069,36223,1827,208,30000000,299,6.2,1,0,0,0,0,0,0,1,0,0,0,0
1266,146,102,65,490,1000,32853640,50199,3239,101,40000000,613,5.7,1,0,0,0,0,0,0,1,0,0,0,0
1267,303,136,3000,3000,14000,42615685,136093,28927,416,40000000,9000,6.1,1,0,0,0,0,0,0,0,0,1,0,0
1268,70,93,85,510,924,32055248,18723,2711,146,25000000,595,6,1,0,0,0,0,0,0,1,0,0,0,0
1269,283,129,335,64,15000,31836745,81298,15595,341,40000000,467,6.9,1,0,0,0,0,0,0,1,0,0,0,0
1270,212,107,50,58,293,30993544,58871,621,156,40000000,117,6.5,1,0,0,0,0,0,0,1,0,0,0,0
1271,98,117,260,441,1000,30981850,35834,3969,284,40000000,1000,5,1,0,0,0,0,0,0,0,0,1,0,0
1272,110,116,18,249,2000,30199105,25346,3753,167,40000000,1000,5.7,1,0,0,0,0,0,0,0,0,1,0,0
1273,146,135,0,715,3000,29077547,41685,5917,754,40000000,1000,7,1,0,0,0,0,0,0,1,0,0,0,0
1274,100,107,55,294,3000,29374178,12093,4565,188,40000000,941,5.1,1,0,0,0,0,0,0,0,0,1,0,0
1275,62,90,39,210,607,28535768,10446,1335,105,40000000,322,5.3,1,0,0,0,0,0,0,1,0,0,0,0
1276,70,99,287,44,10000,27663982,26051,10469,164,40000000,368,4.4,1,0,0,0,0,0,0,1,0,0,0,0
1279,94,119,7,903,18000,25178165,70292,29484,274,40000000,9000,6.7,1,0,0,0,0,0,0,1,0,0,0,0
1280,190,99,81,135,327,25117498,37412,960,178,40000000,253,5.7,1,0,0,0,0,0,0,0,0,1,0,0
1281,112,112,17000,354,22000,32645,67797,23737,223,500000,926,7.4,1,0,0,0,0,0,0,0,0,1,0,0
1282,12,128,545,353,783,24332324,13830,3126,61,40000000,754,6.1,1,0,0,0,0,0,0,1,0,0,0,0
1284,34,86,7,795,10000,22717758,11156,14275,67,40000000,908,6.2,1,0,1,0,0,0,0,0,0,0,0,0
1285,104,108,105,616,22000,22433915,21319,34377,166,60000000,11000,6.2,1,0,0,0,0,0,0,0,0,1,0,0
1286,55,128,34,685,978,22326247,11232,3821,106,60000000,886,5.9,1,0,0,0,0,0,0,1,0,0,0,0
1287,86,84,33,1000,1000,21176322,23747,5039,207,40000000,1000,4,1,0,0,0,0,0,0,1,0,0,0,0
1288,50,111,17,889,14000,20300000,16741,17877,60,40000000,940,6.2,1,0,0,0,0,0,0,0,0,1,0,0
1290,260,123,0,826,4000,15962471,79892,7243,619,40000000,887,6.4,1,0,0,0,0,0,0,1,0,0,0,0
1291,40,101,58,497,12000,14942422,14226,14008,60,40000000,975,5.9,1,0,0,0,0,0,0,0,0,1,0,0
1292,102,102,19,351,13000,14967182,27305,14463,284,40000000,530,5.1,1,0,0,0,0,0,0,0,0,1,0,0
1294,49,107,124,572,636,14375181,8692,3374,126,51000000,631,4.2,1,0,0,0,0,0,0,1,0,0,0,0
1295,335,87,0,563,13000,20999103,139114,24770,245,40000000,11000,7.8,1,0,0,0,0,0,1,0,0,0,0,0
1296,86,103,65,311,11000,14448589,19364,12566,128,40000000,944,5.8,1,0,0,0,0,0,0,1,0,0,0,0
1297,40,99,0,402,782,14358033,17365,2125,66,40000000,658,5.9,1,0,0,0,0,0,0,1,0,0,0,0
1299,70,91,29,762,976,14018364,17722,3974,111,30000000,799,4.8,1,0,0,0,0,0,1,0,0,0,0,0
1301,125,107,42,171,875,20113965,15231,1702,66,40000000,596,6.5,1,0,0,0,0,0,1,0,0,0,0,0
1302,54,106,22,613,2000,13376506,10413,4327,111,40000000,642,6.3,1,0,0,0,0,0,0,1,0,0,0,0
1304,157,109,80,835,14000,13838130,35990,20503,157,40000000,4000,5.9,1,0,0,0,0,0,0,1,0,0,0,0
1305,159,110,118,287,11000,5773519,28618,12876,91,40000000,1000,6,1,0,0,0,0,0,0,1,0,0,0,0
1306,78,89,0,500,1000,9652000,46205,3096,147,40000000,627,5.8,1,0,0,0,0,0,0,1,0,0,0,0
1309,75,83,7,485,2000,10431220,24216,4024,162,24000000,577,4.1,1,0,0,0,0,0,0,0,0,1,0,0
1311,83,102,39,259,1000,6114237,19986,2664,207,40000000,1000,6.2,1,0,0,0,0,0,0,0,0,1,0,0
1315,70,91,48,39,61,18438149,30842,222,93,40000000,46,5.9,1,0,0,0,0,0,0,1,0,0,0,0
1316,41,94,0,379,795,511920,2458,2449,26,40000000,754,4.4,1,0,0,0,0,0,1,0,0,0,0,0
1317,224,115,180,87,1000,10640645,28429,1686,110,40000000,535,5.8,1,0,0,0,0,0,0,0,0,1,0,0
1319,253,105,154,502,884,80050171,186982,2288,491,20000000,617,6.9,1,0,0,0,0,0,0,1,0,0,0,0
1320,79,107,34,472,11000,7564000,54650,13821,223,20000000,922,6.2,1,0,0,0,0,0,0,1,0,0,0,0
1321,94,101,47,2,499,876671,22010,504,90,25000000,3,6.9,1,0,0,0,0,0,0,0,0,1,0,0
1328,118,98,295,380,720,50693162,136580,2630,545,23000000,581,7.6,1,0,0,0,0,0,0,0,0,1,0,0
1330,214,107,124,100,152,63411478,114925,568,234,39000000,142,7.1,1,0,0,0,0,0,0,1,0,0,0,0
1332,187,106,357,4000,23000,144512310,272227,45327,988,38000000,14000,6.7,1,0,0,0,0,0,0,1,0,0,0,0
1333,370,87,13000,787,940,35287788,73886,4774,165,39000000,925,7,1,0,0,0,0,0,1,0,0,0,0,0
1334,276,119,0,279,2000,25335935,242599,2853,1594,40000000,505,8,1,0,0,0,0,0,0,1,0,0,0,0
1335,76,110,534,511,865,5881504,5917,2972,50,39000000,534,5.3,1,0,0,0,0,0,0,1,0,0,0,0
1337,211,113,88,785,22000,29802761,46480,36009,115,40000000,13000,6.4,1,0,0,0,0,0,0,1,0,0,0,0
1339,97,108,72,559,982,127214072,83786,4251,392,38000000,935,6.1,1,0,0,0,0,0,0,1,0,0,0,0
